p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene
6.141533216178076e-10	1.3611751528924145	0.538	0.117	1.186359971369119e-5	D430019H16Rik
6.264144131637824e-10	2.0939729431577465	0.41	0.061	1.2100447219084786e-5	Fst
6.352888763800375e-10	-1.8762418854856566	0.41	0.804	1.2271875225033183e-5	Grasp
6.593511810450172e-10	-1.9722249338128095	0.41	0.788	1.2736686764246596e-5	Tjp2
6.953238256177439e-10	-1.7373421738269204	0.538	0.832	1.3431570339457959e-5	Itga6
7.075816818048894e-10	1.079624944874926	1	0.872	1.3668355347425047e-5	Kif1b
7.096473602738648e-10	-2.674927421144201	0.128	0.67	1.3708258058410246e-5	Slc41a2
7.460790617628795e-10	1.3019582524615192	1	0.782	1.4412009236073542e-5	Fam155a
7.555968879841783e-10	0.8168169910431589	0.205	0	1.4595865085190372e-5	Celf5
7.62637236131901e-10	1.7797215570070613	0.487	0.095	1.473186349035993e-5	Rarb
7.768788606079191e-10	1.0735749288721368	1	0.978	1.5006968950363174e-5	Hcn1
7.94247411702922e-10	1.4244599841116332	0.359	0.039	1.5342477251865343e-5	Pcdh10
8.3982357199143e-10	-2.441210655368172	0.103	0.665	1.6222871940158454e-5	Pkp2
8.467349374325546e-10	-3.236329878083313	0	0.581	1.6356378786384658e-5	Arhgef38
9.049887207254248e-10	1.433151372173335	0.385	0.05	1.7481667118253032e-5	Pxdn
9.313734176572117e-10	-2.344830279754845	0.513	0.827	1.799134030888436e-5	Spock3
1.0187092113354648e-9	-1.4472193924311914	0.846	0.933	1.9678405835367174e-5	Dstn
1.0232380135623448e-9	1.5523586944323806	0.231	0.006	1.9765888707983816e-5	Cdr1os
1.028469165590033e-9	1.0968875922849355	1	0.849	1.986693887170267e-5	Map4k4
1.0632801303389737e-9	-1.629782074474387	0.462	0.838	2.0539382277757956e-5	Osbpl3
1.063719230446332e-9	1.5847771387965068	0.256	0.011	2.0547864374531794e-5	Bmerb1
1.1270984195673787e-9	0.9589042917530772	0.231	0.006	2.1772160170783054e-5	Sncaip
1.2089667834884135e-9	1.7582916801080033	0.282	0.017	2.3353611356645685e-5	Sh3rf3
1.2556557815612244e-9	1.4159149631026235	0.615	0.179	2.4255502732418172e-5	Tet1
1.2696598262985467e-9	1.2485438139515	0.256	0.011	2.4526018864609024e-5	Rab33a
1.3274382542085986e-9	-2.55368565536242	0.128	0.654	2.56421247565475e-5	Fam160a1
1.3384299490017147e-9	0.6533523527154865	1	0.989	2.585445132486612e-5	Pbx1
1.4666886209114371e-9	1.576190968234828	0.385	0.05	2.833202409014623e-5	Fstl5
1.5260932903527191e-9	1.3309451755519532	0.949	0.626	2.9479544089743474e-5	Stxbp1
1.5724763241012734e-9	-2.6429212695028723	0.051	0.603	3.0375525152664298e-5	Acer2
1.6384123498101015e-9	1.549164923098704	0.923	0.581	3.164921136128173e-5	Mapk4
1.75143730478563e-9	-2.1023768574088955	0.359	0.771	3.3832514416544014e-5	Mrtfb
1.9219027534251405e-9	1.0889199282139608	0.974	0.788	3.7125395487913436e-5	Rufy3
1.995961547050554e-9	-1.6951671791071978	0.385	0.855	3.855598920437555e-5	Neat1
1.9974144856003615e-9	-1.843397639996061	0.333	0.777	3.858405561834218e-5	Fam129b
2.162597065652535e-9	-2.224184244124669	0.128	0.659	4.1774887517210023e-5	Myo10
2.1679712120456703e-9	1.219259475703128	0.923	0.626	4.187869990308621e-5	Cdh2
2.2048116924887266e-9	1.452275627902877	0.821	0.369	4.259034746380473e-5	Bach2
2.211105152112678e-9	1.713245948622479	0.795	0.324	4.27119182233606e-5	Filip1l
2.4811102283071198e-9	1.5771642034017637	0.641	0.19	4.792760628020863e-5	Prr7
2.5689796355458466e-9	-1.5257134184015344	0.692	0.899	4.9624979619839117e-05	Nipal2
2.612654626756235e-9	-2.3739237268570053	0	0.559	5.0468649425050193e-5	Il10rb
2.7477007288410857e-9	1.4250318516299412	0.436	0.073	5.307733497902325e-5	Cachd1
2.8149753474518245e-9	1.4027422512101282	0.744	0.274	5.4376878786726896e-5	Cnrip1
2.877702616649355e-9	1.4386015166450956	0.692	0.24	5.558858144581559e-5	Pmepa1
2.882130914173628e-9	-1.8235305806241109	0.41	0.804	5.567412286909197e-5	Gramd3
2.9218557680564445e-9	1.3696675052524334	0.359	0.045	5.644148787154634e-5	Tmem255a
2.9246196016201892e-9	1.4015857635631435	0.538	0.123	5.6494876844497196e-5	Rab30
2.947554140777756e-9	-2.7380118380006997	0.051	0.592	5.693790333740391e-5	Sh3yl1
3.0613062114547922e-9	-1.662924165289867	0.59	0.899	5.9135252086672224e-5	Rbpms
3.1283625116478864e-9	-2.3264568581190184	0.179	0.659	6.043057863750222e-5	Arfgap3
3.1982943143601667e-9	-1.8055752800105305	0.564	0.838	6.178145127049533e-5	Ets2
3.2227434381580383e-9	-0.6391978458587122	1	1	6.225373499489882e-5	Bsg
3.253612594738842e-9	1.308659154731061	0.872	0.592	6.285003449257021e-5	Cep170
3.3750670150638323e-9	1.2688953367724825	0.846	0.408	6.519616952998805e-5	Frmd4a
3.4322851415768985e-9	1.1870362860552872	0.41	0.061	6.630145207984094e-5	Gnai1
3.47506180793893e-9	-2.400611835268405	0.026	0.575	6.712776894395632e-5	Klc3
3.6465621917605633e-9	1.009073720529166	1	0.872	7.04406418582388e-5	Map2
3.6701866492966424e-9	1.485075068249428	0.359	0.045	7.089699550446324e-5	Crb1
3.6818627818153024e-9	1.3173991567435106	0.897	0.464	7.11225433563262e-5	Podxl2
3.752784524491419e-9	-2.0045999384520194	0.436	0.788	7.249253865960074e-5	Clic1
3.8035540484751155e-9	1.0609446267553537	0.949	0.743	7.347325355439381e-5	Rhobtb3
3.928301109060488e-9	-2.621367526045735	0.026	0.57	7.588299252372144e-5	Grhl2
4.120669152926976e-9	-2.3431261711982274	0.231	0.715	7.95989660270904e-5	Bik
4.469613249708498e-9	-1.5896723256089698	0.692	0.866	8.633951914461906e-5	Actn1
4.7019417246957685e-9	-1.7239840129843542	0.615	0.927	9.082740829594816e-5	Rbp4
4.781014397519525e-9	-1.7155681189996512	0.564	0.804	9.235485511688465e-5	Tuba4a
5.2163956704754405e-9	1.6723343075010986	0.795	0.352	1.0076511516657409e-4	Usp29
5.293723391765461e-9	0.9816358690237443	0.974	0.939	1.0225885475873342e-4	Ccser1
5.443851887371481e-9	1.215935989489174	0.974	0.709	1.051588869083549e-4	Clasp2
5.536822684760281e-9	0.8476401463109648	1	0.994	1.0695480380151434e-4	Kcnq5
5.743836110373882e-9	1.6943766327891878	0.718	0.313	1.1095368214409228e-4	Atp2b2
6.069789699700495e-9	1.5604887948253316	0.41	0.073	1.1725012762911446e-4	Fam184a
6.096574910865808e-9	1.6391854819253302	0.487	0.106	1.1776753755319481e-4	Nmnat2
6.1321858686513425e-9	-1.4431428354427207	0.872	0.939	1.1845543442473798e-4	Btg2
7.762542994833334e-9	-2.566161304969858	0	0.536	1.499490430311955e-4	Crb3
7.79521697208244e-9	2.3896613338854458	0.308	0.034	1.505802062497165e-4	Unc5d
8.052505286209884e-9	1.4700877356398745	0.41	0.073	1.5555024461371634e-4	Cacng7
8.055971208844899e-9	-1.4993248182737309	0.718	0.922	1.556171958412569e-4	Fhl2
8.480306121790959e-9	-2.5957606730452802	0.077	0.581	1.6381407335463595e-4	Cmtm8
9.322619037856281e-9	0.925199805459755	0.179	0	1.800850319542698e-4	Ppp1r17
9.322619037856281e-9	2.162089161434523	0.179	0	1.800850319542698e-4	Lrrtm4
9.445456773405225e-9	1.0672942980685638	0.974	0.631	1.8245788849186872e-4	Ext1
9.777668825576165e-9	1.2787933780995158	0.974	0.872	1.8887522870365478e-4	Pgrmc1
9.858269465740448e-9	1.2118192442592344	0.949	0.693	1.9043219126970825e-4	Slc2a13
1.008331971337659e-8	-0.9496127189632897	0.949	1	1.9477948690329558e-4	Ucp2
1.0266238977875143e-8	-1.3130221080357818	0.744	0.939	1.9831293833561415e-4	Ntn4
1.0448492287925411e-8	1.4537227317468582	0.615	0.19	2.0183352552585518e-4	St3gal4
1.0915691243318758e-8	1.1226422710165074	1	0.62	2.1085840774718844e-4	Eef1a2
1.1298045946298847e-8	-1.59198426162324	0.538	0.827	2.1824435354465482e-4	Limk2
1.1309889706996397e-8	1.5981317360647376	0.436	0.084	2.1847313947004942e-4	Vwa5b1
1.177563177211001e-8	1.059516761657862	0.949	0.81	2.2746987894184907e-4	Nudt4
1.2316075807621039e-8	-1.423940320462573	0.718	0.927	2.379096363758156e-4	Nebl
1.3639448351635039e-8	-1.0829984021178976	0.872	0.966	2.6347322380853406e-4	Sh3d19
1.3983049440304866e-8	1.9833074380802467	0.667	0.223	2.701105660383691e-4	Rgs7bp
1.4239194252567161e-8	0.6568860190497112	1	0.989	2.7505851537683985e-4	Fkbp3
1.4239194252567161e-8	-0.8386859727559672	1	0.989	2.7505851537683985e-4	Cox17
1.4260413465842962e-8	1.2074843903214245	0.923	0.67	2.754684069196885e-4	Nr2f2
1.4443593791069314e-8	0.6860088672874642	1	0.939	2.7900690126208595e-4	Ube3a
1.4457589017782372e-8	1.5971981644335156	0.923	0.587	2.792772470565021e-4	Pde1c
1.5401078333973102e-8	1.0385805012831049	0.205	0.006	2.9750263017735843e-4	Tspyl3
1.5811510401152265e-8	1.0498746561092513	0.949	0.57	3.054309464190583e-4	Hap1
1.6720491582493627e-8	0.7302399340940335	0.59	0.145	3.229897358990294e-4	Msn
1.687320135588381e-8	-1.099295890028492	0.846	0.978	3.2593963059160755e-4	Farp1
1.7149577773010595e-8	-2.4430317182706736	0	0.52	3.3127839384124565e-4	Myo1h
1.7746058968639705e-8	1.0336483500373919	0.205	0.006	3.428006210972132e-4	Clca3a2
1.8182429814634597e-8	-0.9825663389029304	1	1	3.5122999672929653e-4	Fth1
1.9633370615103918e-8	1.0234311601407318	0.333	0.045	3.792578201719624e-4	Samd14
1.971667425461237e-8	1.5975618784565564	0.385	0.061	3.8086699657634716e-4	Fut9
1.9816054486676763e-8	-1.3764374819367764	0.59	0.866	3.8278672451913504e-4	Pick1
2.0077594934014336e-8	1.0692176727935305	0.795	0.335	3.8783890134035494e-4	Lrrn3
2.0358662727440437e-8	0.8729251055015281	1	0.877	3.932682879059669e-4	Ina
2.0487353761848495e-8	1.3387260703157453	0.282	0.028	3.957542126176274e-4	Gm13889
2.0744462460136704e-8	1.2408196801721145	0.564	0.156	4.007207813424607e-4	Cend1
2.2236143495331633e-8	-2.317046827403943	0	0.514	4.295355838993212e-4	Arhgef16
2.2714303992922704e-8	-2.410941635613584	0.051	0.564	4.3877221023128787e-4	Scn5a
2.2879166357913116e-8	-2.02828123166658	0.359	0.732	4.4195685653580763e-4	Gm26542
2.3104814891186344e-8	1.3065191298771437	0.821	0.547	4.463157092530466e-4	Plekhh2
2.3114442432614927e-8	-1.2928330689408924	0.795	0.916	4.4650168447082255e-4	Aldh1a7
2.3342950059562864e-8	0.9956375799637326	0.974	0.726	4.5091576630057587e-4	Gng2
2.4057568815855674e-8	-1.410281934674782	0.692	0.922	4.6472005681588404e-4	Ogfrl1
2.4749805397456566e-8	-2.3377351414660708	0.205	0.648	4.780919908626685e-4	Myo5b
2.4778652967922874e-8	1.0654522585887922	0.897	0.447	4.786492393813662e-4	Dennd2a
2.754104291949334e-8	1.1071422095532295	0.846	0.402	5.320103260758528e-4	Spred1
2.8602946551446746e-8	1.135924447551908	0.308	0.034	5.525231185342968e-4	Gm16083
2.903454829637608e-8	1.4595580510871615	0.564	0.162	5.608603694410968e-4	Amer2
3.1312456389954443e-8	0.7855940942456895	1	0.922	6.0486272008475e-4	Asap1
3.175535703620481e-8	-1.2496253260491976	0.769	0.933	6.134182318683683e-4	Cyb5r3
3.1981957043596426e-8	1.0728638387264315	0.974	0.715	6.177954642111521e-4	Bcl11a
3.362235876152636e-8	-2.2615573677042677	0.179	0.648	6.494831041964046e-4	Phactr2
3.369152711344665e-8	1.0578566065451405	0.282	0.028	6.508192292504489e-4	Ndrg4
3.386462203642293e-8	1.8055324075879833	0.795	0.402	6.541629038775817e-4	Gm26871
3.3981940522190445e-8	-1.9676169026263348	0.282	0.698	6.564291450671529e-4	Ttc39a
3.4657255697779835e-8	1.1272147362487925	0.923	0.665	6.69474208314013e-4	Maged1
3.578550370747544e-8	1.3115014721377012	0.897	0.503	6.91268575117303e-4	Dnm3
3.6425484438351236e-8	-2.3539243209085217	0.128	0.609	7.036310828956308e-4	Far2
3.7136965854225537e-08	-2.446548045957117	0	0.503	7.173747694060747e-4	Kcnk16
3.767462513353736e-8	1.3426945896925548	0.487	0.112	7.277607337045412e-4	Slc29a4
3.876962868178367e-8	-1.5033355386942868	0.513	0.844	7.489129172460152e-4	Ptp4a3
4.3963861304787695e-8	-2.546108149662807	0.026	0.52	8.492499088245839e-4	Ablim1
4.410482472477397e-8	-1.5518330096674173	0.436	0.771	8.519728992084588e-4	Ddt
4.4510445328357986e-8	-3.455831044722654	0.103	0.587	8.598082724078912e-4	Pcp4
4.5374984971867044e-8	1.191073866856039	0.846	0.531	8.765085847015557e-4	Slc6a15
4.678540170182292e-8	-1.3994204301776891	0.615	0.849	9.037536046741134e-4	Sgms1
4.783701793004111e-8	-2.331849019094099	0	0.497	9.240676753546042e-4	Cgn
4.783701793004111e-8	-2.4198192058889045	0	0.497	9.240676753546042e-4	Fgf5
4.805347281904156e-8	0.9435006150338054	0.974	0.626	9.282489344454258e-4	Rab3a
4.821009590466219e-8	0.9647449823046467	0.974	0.827	9.312744225903596e-4	Cask
4.821052626274309e-8	1.150328333046726	1	0.821	9.312827358174083e-4	Kcnj3
4.8371560522184506e-8	0.8324061146768074	1	0.883	9.343934346070381e-4	Camta1
4.950989060447801e-8	1.33556584260359	0.667	0.223	9.563825568067017e-4	Parp8
5.025022904419906e-8	-2.1916476893554404	0.077	0.559	9.706836744467932e-4	Plaat3
5.221542249966767e-8	-1.773453500957138	0.333	0.709	0.0010086453164260803	Lasp1
5.245139155556196e-8	1.9234240422498075	0.256	0.022	0.0010132035306787905	Epha3
5.3260185576079235e-8	1.1160522898157808	0.333	0.045	0.0010288270047731226	Btbd17
5.350455332010938e-8	1.1671811954863296	0.949	0.726	0.001033547456484553	Ahi1
5.530654090504118e-8	-1.7027092718506809	0.462	0.777	0.0010683564506626805	Sdc4
5.7063962248065935e-8	-1.9335292179585237	0.154	0.626	0.0011023045587458897	Syne4
5.8133386252653516e-8	1.1723390089344456	0.949	0.547	0.0011229626222425079	Hdgfl3
5.996225453112394e-8	0.9500305682637579	0.795	0.291	0.0011582908707777212	Npas3
6.131382906154938e-8	1.1015904674515906	0.949	0.687	0.0011843992359819493	Dzip3
6.148781429694119e-8	-2.6284582616063976	0	0.492	0.001187760108774013	Tmem54
6.157186177299422e-8	-1.6091010501222085	0.615	0.832	0.0011893836538689295	Spryd7
6.335768555925592e-8	-2.186275545707023	0.128	0.581	0.0012238804119481467	Usp2
6.448560196428737e-8	1.6038634515484922	0.872	0.497	0.0012456683731441392	Hivep2
6.480139986413523e-8	1.0498536926408772	0.949	0.67	0.0012517686411755004	Onecut2
6.489816548587945e-8	1.9740656137505703	0.846	0.553	0.0012536378626907335	Thsd7a
6.790030027412077e-8	1.1757328587796145	0.256	0.022	0.001311630100395191	Paqr9
6.971106489813446e-8	1.4293667184032943	0.333	0.05	0.0013466086406372633	Vldlr
7.126854375741968e-8	1.529218128279915	0.385	0.073	0.001376694459762076	Galnt16
7.132805043225002e-8	-1.5589088812714689	0.308	0.76	0.0013778439501997736	Frrs1
7.1896081109517e-8	-1.6838885562536317	0.359	0.749	0.00138881659879254	Qsox1
7.40293051609902e-8	1.419190030250428	0.564	0.179	0.0014300240877948476	Xylt1
7.509820386663609e-8	1.3001733163590834	0.795	0.385	0.0014506720040918094	Cpq
7.578855190864686e-8	-2.2166513400504018	0.026	0.508	0.0014640074572193312	Plek2
7.611044083494648e-8	1.1906313887229216	0.821	0.397	0.0014702253856086612	Magi1
7.623741478316217e-8	0.8838116889370218	0.974	0.855	0.0014726781413663436	Xist
7.658205922764576e-8	0.9620529863460493	0.974	0.849	0.0014793356381004332	Elavl2
8.054793497076293e-8	0.9588986685775005	0.231	0.017	0.0015559444598302276	Vash2
8.209443477234196e-8	-2.2530481008846857	0.077	0.559	0.0015858181964973296	Tjp3
8.537437603923431e-8	1.116981754022925	0.846	0.469	0.0016491768219498893	Fads1
8.758069673718563e-8	1.1852628599495212	0.282	0.034	0.0016917963188722148	Tmem136
9.23156407941133e-8	0.825499274304465	1	0.877	0.0017832612332198867	Marcksl1
9.335251966675804e-8	-2.1486184386615963	0.026	0.503	0.001803290622402765	Stx3
9.79669712086035e-8	1.3708698063948264	0.231	0.017	0.0018924279828365937	St8sia1
9.845170442622358e-8	0.951296403752403	0.949	0.777	0.0019017915744013608	Nt5dc2
1.0094250548759719e-7	-2.519016794467526	0	0.48	0.0019499063785039148	Slc40a1
1.0288433008666231e-7	1.237839144636853	0.59	0.196	0.001987416604284056	Fam171a2
1.0859591719263314e-7	1.1265845804415147	0.795	0.436	0.0020977473324100943	Gga2
1.0870041699513025e-7	-1.9243461986879011	0.538	0.771	0.002099765955094931	2610035D17Rik
1.0907014161436801e-7	-2.288306804488837	0.051	0.531	0.0021069079255647467	Ptk2b
1.0965658333949697e-7	1.0096485983904802	1	0.771	0.0021182362203690627	Cadps
1.1207474993587113e-7	-1.712036490386625	0.385	0.726	0.0021649479445112227	Tuft1
1.135284745142334e-7	0.660423403929459	0.154	0	0.0021930295421914467	4930588J15Rik
1.135284745142334e-7	0.7819058554665408	0.154	0	0.0021930295421914467	1500009C09Rik
1.135284745142334e-7	0.6014039312048927	0.154	0	0.0021930295421914467	Gm47936
1.135284745142334e-7	2.1336079919229314	0.154	0	0.0021930295421914467	Zfp536
1.135284745142334e-7	1.1335923053660566	0.154	0	0.0021930295421914467	Hs3st2
1.158083609054208e-7	-1.9434335937820792	0.205	0.62	0.0022370701076100136	Plekhg3
1.1816429977604519e-7	1.2880950722944444	0.872	0.531	0.002282579778773865	Nova1
1.1818178975244121e-7	0.9885054322718463	0.949	0.732	0.002282917632647907	Lrrfip2
1.1897205887480749e-7	-0.6902055559222384	1	0.994	0.0022981832612846563	Arf5
1.2080967716041444e-7	-0.6253287647827865	1	1	0.0023336805337077255	Slc25a5
1.2211829065168272e-7	2.5122501281588434	0.436	0.106	0.002358959020518555	Tppp3
1.2720300802934218e-7	1.3126921611107234	0.538	0.168	0.002457180506102803	Usp11
1.28929034936174e-7	-2.2584455726807366	0	0.475	0.002490522167862073	Tmprss4
1.3276416596577005e-7	1.2476696245975578	0.462	0.117	0.00256460539396078	Ap1s2
1.3366534650999656e-7	1.146433368681718	0.231	0.017	0.0025820134985336035	Rmst
1.3411520866997775e-7	1.0206771228269191	0.897	0.609	0.00259070348587796	Phf6
1.3653268613817108e-7	0.699309739773589	1	1	0.0026374018981310506	Stmn1
1.38928372741353e-7	0.7687071895472766	0.231	0.017	0.002683679376244716	Ajap1
1.4450552972515123e-7	-1.7500721620778061	0.564	0.804	0.0027914133177007463	Junb
1.4462554046379904e-7	-1.0019719206514615	0.795	0.933	0.002793731565139206	Myh9
1.477295778665961e-7	1.7852549501958084	0.641	0.263	0.0028536922556490368	Arhgap24
1.4927998690096134e-7	1.5399804439211864	0.718	0.274	0.00288364150696587	Kcnb2
1.4946812789059012e-7	-2.2410524979885933	0.128	0.598	0.0028872758264625294	Pdzd2
1.494753957504514e-7	1.33296824113391	0.641	0.229	0.00288741621971147	Map1a
1.5033721098031128e-7	-2.2528600874684312	0.051	0.52	0.002904063904506673	Hebp2
1.5305556544185474e-7	1.2899961576261296	0.538	0.168	0.002956574357640308	Sptbn4
1.5760679679987223e-7	-1.5195768847504196	0.308	0.726	0.003044490493783132	Dsg2
1.5884445262973688e-7	2.5412710125090365	0.436	0.117	0.0030683982914486273	Ryr3
1.5898232771620678e-07	1.305885254506135	0.333	0.05	0.0030710616244939665	Gabbr2
1.6433415192007147e-7	-2.180369204317234	0	0.469	0.003174442812640021	Ildr1
1.6433415192007147e-7	-2.0935978215823505	0	0.469	0.003174442812640021	Prom2
1.643477934405193e-7	1.4295780467997876	0.385	0.078	0.0031747063258905114	Pou3f4
1.651365724393018e-7	1.1578543236194392	0.692	0.268	0.0031899431698099927	9330159F19Rik
1.6863126581935499e-7	1.186257258621149	0.462	0.106	0.0032574501618324804	Tram1l1
1.6890766210702715e-7	1.1439858248605308	0.923	0.564	0.0032627893089214434	Plcl1
1.7007730154223765e-7	0.7428278258853038	0.179	0.006	0.0032853832338914047	Caskin1
1.7086759455284626e-7	1.0221486866690959	0.205	0.011	0.003300649323977331	Fam131b
1.7086759455284626e-7	1.0967931793701093	0.205	0.011	0.003300649323977331	Gm26862
1.7151188501023453e-7	0.6317883426581785	1	1	0.0033130950827427006	Celf2
1.7180071538740094e-7	-2.0890358748443214	0.231	0.648	0.003318674419138424	Myo1e
1.733334029869608e-7	-0.7712607019090143	0.795	0.961	0.0033482813454991218	Tagln2
1.7395841048348162e-7	0.7112260068662195	1	0.95	0.0033603546153094144	Kcnq1ot1
1.7815535817797223e-7	0.8049471551732394	0.205	0.011	0.0034414270539238896	Lrrtm2
1.7815535817797223e-7	0.8874678864542767	0.205	0.011	0.0034414270539238896	Tceal3
1.8166831821313345e-7	-2.1154685110862674	0.231	0.642	0.0035092869029230986	Wls
1.8663389684775218e-7	1.5520554479106605	0.179	0.006	0.0036052069854080287	Cidea
1.9010261818302204e-7	-2.063330072811293	0.205	0.62	0.003672212275441437	Nfatc2
1.9023852381733698e-7	-1.629658218067136	0.179	0.642	0.0036748375645794984	Cyb561
1.9525858432290861e-7	-2.165680485140191	0.103	0.559	0.0037718100733656256	Clstn3
1.9842156771888705e-7	-2.9083621994692104	0.205	0.615	0.003832909423625741	Fmn1
2.0186421445325937e-7	0.8749811807386344	0.974	0.894	0.003899411030593611	Cfl2
2.0474349002209552e-7	0.9821055272105959	0.179	0.006	0.003955029996756819	Hr
2.1442389297045202e-7	1.0976889107098242	0.179	0.006	0.004142026340510222	Tmem178
2.1442389297045202e-7	0.7288390772290771	0.179	0.006	0.004142026340510222	Gm10125
2.1866268638704978e-7	0.8156360200054639	0.949	0.799	0.004223907112938641	Golim4
2.194577902416784e-7	0.9544008232581396	0.282	0.034	0.004239266134098502	Maf
2.239325850626978e-7	1.2605920384354585	0.692	0.313	0.004325705745656133	Elovl4
2.2671317236036002e-7	1.3703946815145844	0.744	0.335	0.0043794183504850745	Hepacam2
2.3112063837042792e-7	0.7954880267175349	0.974	0.894	0.004464557371401556	Bok
2.3140429853238e-7	1.0503899220690083	0.897	0.52	0.0044700368347499846	Apba2
2.3268231185945276e-7	1.1952390795230732	0.769	0.385	0.004494724218189049	Kitl
2.3714708892728466e-7	1.1195277619127868	0.846	0.609	0.0045809703168083575	Usp22
2.525207131733332e-7	-2.7402404054444593	0.103	0.531	0.004877942616369277	Ccdc33
2.616079195760627e-7	1.138426673925994	0.462	0.117	0.0050534801824508035	Gas2
2.631703253854259e-7	-2.5496901611465335	0.026	0.48	0.005083661175470272	Gm48893
2.8152553594733034e-7	1.5574642678495945	0.692	0.335	0.00543822877789458	Aldh1l2
2.852627702929032e-7	1.1698798384626157	0.872	0.525	0.005510420933748011	Casp3
2.900928105360368e-7	-0.4471129597451484	1	1	0.005603722821124623	Slc25a3
3.0039034646707286e-7	0.9628953044412081	0.897	0.615	0.005802640322704446	Smarcd1
3.015217250117096e-7	-2.020729570372831	0.026	0.492	0.005824495162051194	Marveld3
3.03244400345214e-7	-0.9011246220251736	0.897	0.989	0.005857772081468498	Tmem134
3.0816287866674393e-7	0.9079183485572959	0.923	0.726	0.005952782327205492	Adgrl2
3.099967454816452e-7	1.382213409612565	0.41	0.095	0.005988207132468941	Nexn
3.151493674965604e-7	0.9812924868128334	0.256	0.028	0.006087740331931058	Fam135b
3.184855813744344e-7	0.6410340285918441	0.974	0.872	0.006152185975409949	Ube2e3
3.207521999330285e-7	-1.8907130692431149	0.154	0.587	0.006195970246106311	Krtcap3
3.2187435855431556e-7	-0.9109788038354985	0.923	1	0.006217646984193714	Chchd10
3.2526334175984037e-7	-1.050851762928701	0.795	0.961	0.0062831119727748365	Hagh
3.331751740134356e-7	-1.8930726961912958	0.077	0.542	0.006435944836417536	Galnt12
3.3615495085056445e-7	-2.2995857056790463	0	0.453	0.006493505185580353	Macc1
3.4144144939225935e-7	-0.8173356429624937	0.897	0.989	0.006595624477910274	Atp1a1
3.5820839905290265e-7	1.050164744548956	0.949	0.631	0.0069195116445049205	Zfp428
3.659726843511076e-7	2.196985663589785	0.744	0.346	0.007069494343610345	Basp1
3.6616308893995513e-7	1.7822894440889125	0.462	0.134	0.0070731723890531135	Gucy1a2
3.6685126043927986e-7	0.954848006268423	0.897	0.57	0.007086465797905569	Nudt19
3.704893179588123e-7	-1.9167587332235492	0.128	0.57	0.007156742155010377	Dnaja4
3.796393046188953e-7	-1.328713744257045	0.513	0.816	0.007333492447323201	Litaf
3.8852406367778826e-7	-2.018125305564055	0.41	0.715	0.007505119338063836	Adamts17
4.0275636462866577e-7	0.9246516922927314	0.744	0.296	0.007780044695531937	Tmem263
4.0537776449014015e-7	1.587120666948761	0.692	0.302	0.007830682276656037	Thrsp
4.0894065069358307e-7	-1.3740008184149044	0.692	0.855	0.007899506549447944	Wnk2
4.1796485064893283e-7	1.2766245980117379	0.564	0.184	0.008073827019985436	Htr3a
4.1931148368399953e-7	-0.7776876952654845	0.897	0.966	0.008099839930323819	Eif4e2
4.250157520916381e-7	-2.285412208159161	0	0.447	0.008210029283154173	Gm16136
4.252500348747752e-7	-2.2141118470243715	0.026	0.469	0.008214554923676034	Fgd2
4.265912013424763e-7	0.878131447935532	0.256	0.028	0.008240462236332615	Nat8l
4.391199504812547e-7	1.013669111115126	0.949	0.76	0.008482480083446396	Eml5
4.4339343725756485e-7	1.3703306414951506	0.308	0.045	0.00856503102750438	9530036O11Rik
4.832493024710728e-7	1.0875048671652374	0.487	0.128	0.009334926775833714	Sat2
5.040231917600288e-7	1.5542486494814796	0.41	0.101	0.009736215995228477	Prkcb
5.109355481846909e-7	-1.5530061446931513	0.59	0.821	0.009869741984283675	Rab27b
5.189144864437176e-7	-1.476221368998783	0.41	0.76	0.010023871134633293	Ndufaf3
5.255212883907196e-7	1.8453759451606135	0.436	0.112	0.01015149472784353	Antxr1
5.36299548247163e-7	-2.1557277565351214	0	0.441	0.010359698373490447	Atp2a3
5.36299548247163e-7	-2.1645642760343975	0	0.441	0.010359698373490447	Eppk1
5.824960536176329e-7	1.0986542095910476	0.846	0.525	0.011252076267731816	Purg
6.075744145211855e-7	-1.6970545786025808	0.333	0.676	0.01173651496530574	Hdac11
6.377453377512145e-7	-1.856499264356278	0.179	0.603	0.012319326689340212	Reep6
6.45133276418382e-7	1.371735495647673	0.872	0.603	0.012462039500573884	Tesc
6.526860684681865e-7	0.7380086546773361	0.974	0.927	0.01260793678459996	Hmgb3
6.560798169848851e-7	-1.9496255009660566	0.179	0.609	0.012673493824697025	Ckmt1
6.652401310083205e-7	1.2604909408407636	0.487	0.145	0.012850443610687727	Gas6
6.938439622652017e-7	0.8153956034940198	1	0.855	0.013402983819076902	Dclk2
7.076681650406485e-7	1.1965089774199222	0.282	0.045	0.013670025944090208	Nudt11
7.208112043390639e-7	0.8307409665873335	0.974	0.721	0.013923910034217698	Lncppara
7.359117184680022e-7	-1.0720516110858964	0.769	0.955	0.014215606665646398	Atp8a1
7.383677394971094e-7	-0.9733974099482329	0.872	0.955	0.014263049623865662	Zfand6
7.623752363163869e-7	1.5430282920267537	0.769	0.374	0.014726802439923645	Mxra7
7.725152851306378e-7	1.2067044904494857	0.231	0.022	0.01492267776286853	Cdh6
